height,weight,label
183,87,faty
186,37,thin
190,68,normal
177,46,thin
173,80,faty
195,78,normal
187,61,thin
173,80,faty
180,90,faty
200,39,thin
185,90,faty
190,83,normal
194,94,normal
171,42,thin
188,69,normal
185,48,thin
179,42,thin
156,62,normal
176,98,faty
200,58,thin
191,81,normal
153,72,faty
173,70,normal
196,49,thin
180,64,normal
150,82,faty
162,89,faty
190,90,normal
153,80,faty
159,62,normal
164,65,normal
152,54,normal
189,47,thin
167,47,thin
155,96,faty
166,55,normal
165,59,normal
197,44,thin
152,85,faty
179,50,thin
198,83,normal
191,51,thin
186,43,thin
193,81,normal
155,76,faty
172,65,normal
150,81,faty
198,46,thin
200,91,normal
197,75,normal
187,83,normal
178,90,faty
157,35,thin
154,84,faty
200,69,thin
151,37,thin
157,89,faty
199,78,normal
156,100,faty
157,74,faty
170,80,faty
179,39,thin
200,97,normal
163,64,normal
189,93,faty
171,48,thin
160,46,thin
162,62,normal
177,98,faty
195,74,normal
172,73,normal
175,88,faty
187,50,thin
175,52,thin
168,54,normal
193,55,thin
182,100,faty
161,64,normal
198,60,thin
183,90,faty
154,46,normal
185,75,normal
161,93,faty
181,85,faty
200,99,normal
185,94,faty
189,42,thin
172,86,faty
195,72,normal
168,50,thin
199,68,thin
151,78,faty
176,66,normal
174,69,normal
168,53,normal
160,39,thin
163,89,faty
186,64,thin
156,75,faty
150,63,faty
150,87,faty
162,40,thin
158,99,faty
184,57,thin
195,79,normal
174,63,normal
198,87,normal
172,71,normal
191,84,normal
186,76,normal
171,90,faty
200,44,thin
154,60,normal
162,83,faty
183,60,thin
191,77,normal
163,69,faty
182,84,normal
158,89,faty
170,88,faty
172,50,thin
150,94,faty
163,61,normal
166,75,faty
156,76,faty
197,91,normal
177,93,faty
150,98,faty
194,89,normal
156,72,faty
167,46,thin
170,57,normal
185,92,faty
151,49,normal
191,75,normal
168,77,faty
151,85,faty
188,91,faty
200,54,thin
162,96,faty
165,88,faty
173,84,faty
158,88,faty
171,85,faty
155,66,faty
185,35,thin
168,38,thin
174,57,normal
179,93,faty
197,90,normal
164,76,faty
162,72,faty
150,46,normal
176,87,faty
194,36,thin
153,36,thin
175,65,normal
179,45,thin
200,82,normal
161,54,normal
176,77,normal
175,36,thin
180,51,thin
176,82,faty
177,40,thin
158,77,faty
190,93,faty
193,87,normal
197,79,normal
182,99,faty
185,97,faty
178,35,thin
152,72,faty
166,68,normal
170,86,faty
192,91,normal
197,66,thin
192,71,normal
168,37,thin
194,57,thin
197,38,thin
153,95,faty
166,37,thin
192,48,thin
170,40,thin
173,52,thin
165,83,faty
191,63,thin
158,77,faty
195,44,thin
158,42,thin
198,84,normal
166,37,thin
187,71,normal
192,66,thin
159,96,faty
165,99,faty
185,77,normal
150,64,faty
189,53,thin
192,44,thin
168,82,faty
159,59,normal
185,40,thin
189,75,normal
189,68,normal
172,92,faty
197,60,thin
192,65,thin
171,53,thin
199,80,normal
173,67,normal
169,87,faty
171,56,normal
189,64,thin
185,67,normal
164,97,faty
154,77,faty
184,40,thin
181,85,faty
178,49,thin
167,58,normal
154,88,faty
166,78,faty
196,78,normal
190,94,faty
153,94,faty
157,57,normal
174,40,thin
173,98,faty
170,88,faty
191,54,thin
195,86,normal
169,51,thin
174,82,faty
185,52,thin
195,53,thin
150,37,thin
182,80,normal
189,62,thin
190,96,faty
183,93,faty
160,61,normal
177,49,thin
155,53,normal
196,95,normal
158,72,faty
154,77,faty
183,76,normal
165,90,faty
170,42,thin
186,80,normal
189,37,thin
195,90,normal
195,100,faty
160,49,normal
187,42,thin
173,39,thin
162,96,faty
151,65,faty
191,77,normal
159,35,thin
151,74,faty
182,90,faty
179,41,thin
186,51,thin
184,87,faty
158,53,normal
163,47,thin
180,73,normal
165,35,thin
163,72,faty
199,98,normal
166,37,thin
185,96,faty
162,48,thin
182,65,normal
163,76,faty
165,86,faty
154,91,faty
161,91,faty
158,45,thin
172,69,normal
187,81,normal
193,40,thin
185,89,faty
176,84,faty
195,51,thin
184,65,normal
163,94,faty
161,75,faty
160,74,faty
182,56,thin
184,42,thin
150,90,faty
185,68,normal
162,72,faty
175,46,thin
154,96,faty
161,66,normal
164,75,faty
183,57,thin
179,36,thin
176,72,normal
166,46,thin
162,50,normal
164,80,faty
157,75,faty
181,63,normal
173,95,faty
191,99,faty
177,52,thin
182,37,thin
200,45,thin
199,78,normal
177,70,normal
194,55,thin
180,81,normal
199,60,thin
154,53,normal
175,63,normal
191,86,normal
181,43,thin
157,70,faty
165,99,faty
157,93,faty
172,96,faty
164,87,faty
164,63,normal
163,88,faty
192,43,thin
194,48,thin
181,52,thin
185,61,thin
163,65,normal
186,75,normal
178,66,normal
192,81,normal
170,67,normal
169,90,faty
157,39,thin
166,97,faty
182,96,faty
196,82,normal
190,59,thin
182,91,faty
188,72,normal
182,47,thin
178,45,thin
197,93,normal
172,78,faty
161,91,faty
159,79,faty
193,43,thin
162,86,faty
186,80,normal
170,40,thin
192,82,normal
191,52,thin
153,56,normal
188,67,normal
159,78,faty
159,99,faty
162,89,faty
187,63,thin
190,74,normal
193,52,thin
152,83,faty
166,58,normal
155,68,faty
154,90,faty
158,96,faty
163,67,normal
156,41,thin
188,57,thin
191,73,normal
197,90,normal
179,85,faty
152,87,faty
186,95,faty
190,48,thin
191,44,thin
153,69,faty
163,35,thin
177,72,normal
181,70,normal
199,70,thin
157,97,faty
178,86,faty
192,88,normal
159,99,faty
171,65,normal
177,51,thin
197,65,thin
195,61,thin
192,42,thin
181,79,normal
152,90,faty
178,59,normal
154,40,thin
187,63,thin
159,45,thin
189,72,normal
183,52,thin
194,95,normal
181,52,thin
187,54,thin
167,87,faty
151,81,faty
190,83,normal
155,68,faty
152,70,faty
160,84,faty
191,83,normal
163,43,thin
199,37,thin
184,40,thin
157,42,thin
154,43,thin
177,63,normal
170,64,normal
191,47,thin
174,39,thin
171,40,thin
156,46,normal
191,77,normal
151,36,thin
188,44,thin
159,86,faty
188,98,faty
162,91,faty
193,51,thin
173,77,faty
190,51,thin
179,92,faty
172,63,normal
176,98,faty
195,53,thin
180,35,thin
178,45,thin
160,79,faty
192,55,thin
175,47,thin
199,72,thin
176,88,faty
195,59,thin
162,84,faty
158,63,normal
184,44,thin
194,67,thin
195,45,thin
182,60,thin
170,80,faty
179,62,normal
170,43,thin
180,73,normal
183,86,faty
153,74,faty
165,74,faty
151,66,faty
185,49,thin
173,97,faty
158,55,normal
189,78,normal
199,43,thin
162,83,faty
161,79,faty
174,58,normal
171,35,thin
155,60,normal
158,77,faty
162,78,faty
177,39,thin
160,48,normal
185,53,thin
169,53,normal
152,75,faty
191,50,thin
169,81,faty
195,49,thin
175,76,normal
182,53,thin
179,89,faty
178,65,normal
170,100,faty
186,68,normal
165,54,normal
158,77,faty
160,84,faty
171,92,faty
193,70,normal
172,52,thin
187,80,normal
169,56,normal
190,91,normal
173,79,faty
160,65,normal
200,66,thin
166,87,faty
156,40,thin
157,65,faty
188,82,normal
194,46,thin
194,69,thin
184,70,normal
200,90,normal
157,97,faty
161,46,thin
150,65,faty
178,36,thin
195,79,normal
174,83,faty
174,43,thin
157,73,faty
171,59,normal
178,44,thin
194,58,thin
159,85,faty
194,64,thin
181,75,normal
160,63,normal
151,83,faty
163,47,thin
191,47,thin
161,53,normal
175,87,faty
196,99,faty
167,35,thin
179,80,normal
180,63,normal
179,91,faty
154,55,normal
177,43,thin
178,73,normal
160,50,normal
189,95,faty
173,64,normal
170,67,normal
159,72,faty
191,72,normal
184,35,thin
179,47,thin
160,79,faty
165,83,faty
181,72,normal
182,62,normal
164,79,faty
173,99,faty
166,35,thin
198,57,thin
150,45,normal
197,68,thin
191,56,thin
151,95,faty
152,76,faty
186,45,thin
188,52,thin
151,61,faty
185,47,thin
155,90,faty
154,41,thin
186,86,normal
187,99,faty
200,75,normal
151,75,faty
188,95,faty
165,64,normal
150,85,faty
160,70,faty
179,63,normal
152,72,faty
164,44,thin
192,50,thin
159,44,thin
154,86,faty
155,96,faty
178,52,thin
180,54,thin
193,61,thin
153,42,thin
170,63,normal
193,96,faty
184,45,thin
156,52,normal
198,66,thin
188,55,thin
196,94,normal
184,50,thin
180,59,thin
152,96,faty
175,66,normal
189,47,thin
154,61,faty
153,58,normal
194,44,thin
158,55,normal
158,78,faty
194,100,faty
167,86,faty
183,43,thin
200,37,thin
178,98,faty
186,46,thin
176,36,thin
153,78,faty
181,80,normal
161,64,normal
161,73,faty
196,61,thin
173,52,thin
157,51,normal
188,90,normal
173,64,normal
152,99,faty
163,90,faty
189,50,thin
150,99,faty
189,68,normal
151,74,faty
196,41,thin
195,54,thin
183,37,thin
153,78,faty
175,94,faty
154,60,normal
181,79,normal
156,35,thin
152,55,normal
196,49,thin
182,43,thin
168,61,normal
155,58,normal
184,67,normal
170,64,normal
155,39,thin
163,73,faty
156,36,thin
188,64,thin
162,72,faty
181,90,faty
198,79,normal
182,85,faty
156,77,faty
154,90,faty
194,83,normal
191,35,thin
200,71,thin
153,93,faty
153,92,faty
194,78,normal
165,46,thin
197,72,normal
159,60,normal
182,76,normal
174,85,faty
173,95,faty
167,100,faty
172,39,thin
168,92,faty
179,87,faty
170,65,normal
166,73,faty
179,47,thin
164,55,normal
199,41,thin
200,77,normal
166,64,normal
166,70,normal
183,70,normal
159,45,thin
195,88,normal
158,52,normal
168,56,normal
152,64,faty
159,64,normal
165,97,faty
191,98,faty
193,80,normal
198,88,normal
152,78,faty
195,37,thin
194,77,normal
175,96,faty
175,87,faty
184,89,faty
196,43,thin
193,89,normal
190,99,faty
157,96,faty
166,67,normal
186,66,normal
180,82,normal
181,82,normal
168,50,thin
199,67,thin
165,50,thin
151,45,normal
154,48,normal
153,42,thin
196,64,thin
166,91,faty
182,60,thin
157,98,faty
173,81,faty
178,83,faty
198,66,thin
180,90,faty
154,89,faty
164,81,faty
179,53,thin
161,52,normal
175,57,normal
177,61,normal
161,40,thin
175,79,faty
154,42,thin
189,65,thin
160,68,faty
150,89,faty
153,81,faty
180,62,normal
163,93,faty
174,48,thin
170,75,faty
190,89,normal
157,35,thin
173,87,faty
191,96,faty
187,61,thin
164,80,faty
178,97,faty
153,96,faty
158,59,normal
159,97,faty
178,68,normal
185,78,normal
155,89,faty
170,52,thin
183,94,faty
199,78,normal
153,71,faty
163,93,faty
184,99,faty
193,55,thin
160,77,faty
162,74,faty
185,79,normal
156,35,thin
191,62,thin
169,93,faty
170,49,thin
199,64,thin
166,79,faty
179,93,faty
161,56,normal
181,57,thin
191,90,normal
185,63,thin
158,56,normal
171,90,faty
178,46,thin
172,45,thin
174,40,thin
182,65,normal
183,82,normal
157,41,thin
172,49,thin
173,38,thin
187,78,normal
188,55,thin
158,72,faty
171,89,faty
164,98,faty
187,41,thin
151,37,thin
166,57,normal
175,54,thin
187,80,normal
191,78,normal
189,48,thin
168,97,faty
191,52,thin
177,42,thin
158,36,thin
193,35,thin
174,57,normal
151,52,normal
162,59,normal
189,40,thin
155,84,faty
183,40,thin
171,85,faty
195,93,normal
152,58,normal
173,50,thin
189,74,normal
161,38,thin
182,87,faty
156,39,thin
196,35,thin
154,67,faty
188,73,normal
154,43,thin
161,43,thin
178,92,faty
193,61,thin
179,50,thin
157,42,thin
172,52,thin
153,57,normal
195,39,thin
163,95,faty
189,36,thin
166,95,faty
182,89,faty
195,42,thin
184,73,normal
160,42,thin
165,86,faty
165,87,faty
163,88,faty
169,37,thin
196,39,thin
165,36,thin
173,39,thin
151,42,thin
187,86,normal
165,44,thin
167,78,faty
187,99,faty
182,92,faty
193,43,thin
161,96,faty
200,78,normal
183,64,normal
173,58,normal
168,48,thin
181,91,faty
177,48,thin
199,52,thin
160,55,normal
158,95,faty
195,48,thin
155,85,faty
198,98,normal
158,94,faty
172,47,thin
166,85,faty
152,52,normal
188,96,faty
177,50,thin
180,92,faty
188,64,thin
191,79,normal
151,49,normal
175,42,thin
170,72,normal
187,73,normal
169,35,thin
181,93,faty
197,89,normal
180,94,faty
156,49,normal
172,36,thin
163,52,normal
152,43,normal
158,100,faty
153,43,thin
196,63,thin
188,38,thin
185,45,thin
188,74,normal
190,90,normal
187,91,faty
174,48,thin
161,82,faty
161,85,faty
184,54,thin
161,35,thin
153,67,faty
176,66,normal
189,85,normal
197,99,faty
193,70,normal
166,77,faty
193,69,normal
161,57,normal
156,39,thin
183,40,thin
184,37,thin
155,99,faty
169,56,normal
186,87,normal
193,80,normal
175,93,faty
199,97,normal
175,39,thin
173,71,normal
182,76,normal
200,79,normal
178,47,thin
178,70,normal
197,56,thin
178,73,normal
171,67,normal
151,37,thin
153,94,faty
162,38,thin
158,89,faty
159,76,faty
186,90,faty
199,46,thin
163,47,thin
150,88,faty
169,52,thin
194,100,faty
163,84,faty
175,40,thin
168,97,faty
194,92,normal
165,47,thin
167,64,normal
173,97,faty
186,59,thin
154,62,faty
167,93,faty
157,37,thin
200,57,thin
155,86,faty
186,38,thin
186,61,thin
163,93,faty
172,74,normal
181,72,normal
198,88,normal
200,60,thin
156,70,faty
188,80,normal
181,59,thin
150,39,thin
163,43,thin
197,56,thin
183,37,thin
182,52,thin
156,35,thin
155,77,faty
192,53,thin
153,53,normal
197,56,thin
190,93,faty
190,40,thin
153,58,normal
197,87,normal
167,38,thin
194,78,normal
152,76,faty
198,61,thin
168,75,faty
159,56,normal
159,86,faty
174,75,normal
152,39,thin
188,91,faty
187,64,thin
169,45,thin
174,36,thin
158,58,normal
187,81,normal
151,62,faty
197,77,normal
189,40,thin
197,56,thin
186,94,faty
176,78,normal
166,64,normal
178,60,normal
155,62,faty
183,80,normal
179,62,normal
166,52,normal
195,89,normal
183,49,thin
154,94,faty
182,66,normal
173,96,faty
155,38,thin
163,88,faty
167,55,normal
189,90,normal
173,85,faty
197,87,normal
152,84,faty
195,96,normal
179,48,thin
199,82,normal
154,86,faty
195,92,normal
190,84,normal
154,68,faty
197,52,thin
199,81,normal
173,45,thin
185,66,normal
167,100,faty
197,67,thin
184,93,faty
170,52,thin
182,37,thin
183,59,thin
153,56,normal
150,77,faty
178,42,thin
167,89,faty
176,72,normal
150,58,faty
194,95,normal
167,77,faty
174,35,thin
194,94,normal
173,40,thin
198,36,thin
161,92,faty
154,95,faty
195,44,thin
186,44,thin
175,96,faty
184,69,normal
194,98,faty
187,79,normal
161,75,faty
198,67,thin
165,64,normal
198,83,normal
154,88,faty
180,42,thin
166,55,normal
189,80,normal
166,71,faty
180,86,faty
176,59,normal
169,75,faty
189,99,faty
151,64,faty
190,74,normal
162,44,thin
193,52,thin
163,66,normal
184,62,thin
176,42,thin
183,57,thin
177,47,thin
186,35,thin
170,82,faty
196,56,thin
161,76,faty
157,82,faty
194,41,thin
174,50,thin
166,67,normal
176,88,faty
199,89,normal
153,73,faty
184,65,normal
156,39,thin
173,55,thin
157,74,faty
163,61,normal
194,62,thin
193,42,thin
160,85,faty
177,99,faty
171,95,faty
174,74,normal
170,43,thin
153,56,normal
173,57,normal
150,84,faty
156,81,faty
165,97,faty
154,69,faty
196,94,normal
194,63,thin
162,68,faty
167,71,normal
172,75,normal
191,92,normal
178,75,normal
160,98,faty
185,83,normal
197,53,thin
194,44,thin
167,38,thin
156,48,normal
158,58,normal
193,90,normal
167,80,faty
161,57,normal
170,97,faty
161,93,faty
180,43,thin
190,90,normal
164,99,faty
155,67,faty
197,67,thin
181,92,faty
156,97,faty
195,99,faty
163,47,thin
192,59,thin
160,91,faty
180,73,normal
170,55,normal
190,100,faty
176,72,normal
172,56,normal
175,54,thin
177,93,faty
166,94,faty
181,96,faty
165,47,thin
172,88,faty
172,51,thin
193,61,thin
173,39,thin
198,41,thin
176,60,normal
190,83,normal
153,71,faty
180,97,faty
163,41,thin
183,46,thin
172,56,normal
161,61,normal
167,67,normal
197,74,normal
169,45,thin
159,49,normal
172,42,thin
188,41,thin
172,97,faty
179,42,thin
161,68,faty
190,37,thin
179,41,thin
189,93,faty
168,94,faty
150,90,faty
192,70,normal
178,85,faty
165,91,faty
160,98,faty
160,63,normal
157,36,thin
164,81,faty
179,52,thin
174,47,thin
177,43,thin
183,47,thin
196,99,faty
165,49,thin
162,92,faty
163,57,normal
163,42,thin
161,44,thin
175,70,normal
191,46,thin
183,51,thin
154,76,faty
191,75,normal
152,42,thin
172,38,thin
170,39,thin
185,84,normal
181,90,faty
193,80,normal
180,70,normal
166,84,faty
192,86,normal
168,74,faty
157,59,normal
172,69,normal
186,91,faty
151,57,normal
188,71,normal
176,73,normal
175,72,normal
166,66,normal
181,96,faty
196,74,normal
152,53,normal
175,93,faty
150,93,faty
175,96,faty
194,86,normal
199,86,normal
192,48,thin
169,54,normal
171,54,thin
158,82,faty
166,91,faty
184,56,thin
156,89,faty
166,66,normal
189,70,normal
165,98,faty
184,82,normal
188,87,normal
175,43,thin
178,88,faty
170,73,normal
159,88,faty
175,54,thin
157,65,faty
187,41,thin
192,91,normal
200,85,normal
159,48,normal
196,40,thin
181,57,thin
161,85,faty
176,85,faty
159,77,faty
150,98,faty
168,64,normal
156,75,faty
197,47,thin
189,51,thin
184,93,faty
171,64,normal
191,39,thin
199,63,thin
159,92,faty
200,86,normal
158,77,faty
179,62,normal
188,59,thin
173,74,normal
151,94,faty
162,74,faty
194,60,thin
190,41,thin
159,84,faty
158,94,faty
182,41,thin
169,53,normal
170,42,thin
158,61,normal
161,51,normal
156,67,faty
198,46,thin
200,70,thin
167,71,normal
153,47,normal
150,83,faty
182,100,faty
172,97,faty
200,92,normal
181,73,normal
173,41,thin
200,97,normal
181,56,thin
164,84,faty
177,60,normal
167,65,normal
152,65,faty
172,73,normal
160,97,faty
160,53,normal
200,93,normal
165,88,faty
155,48,normal
194,45,thin
170,99,faty
168,47,thin
170,73,normal
182,88,faty
179,94,faty
195,75,normal
189,37,thin
159,65,faty
154,46,normal
191,64,thin
166,46,thin
195,85,normal
180,45,thin
174,48,thin
200,52,thin
168,44,thin
167,76,faty
157,59,normal
163,74,faty
200,72,thin
174,43,thin
174,37,thin
156,63,faty
157,72,faty
157,37,thin
179,44,thin
153,37,thin
174,63,normal
161,53,normal
193,78,normal
160,41,thin
181,45,thin
157,74,faty
156,43,thin
168,54,normal
158,49,normal
171,71,normal
192,61,thin
195,66,thin
160,87,faty
170,51,thin
174,35,thin
159,50,normal
173,65,normal
181,54,thin
159,80,faty
153,61,faty
174,46,thin
174,72,normal
164,89,faty
193,63,thin
185,74,normal
150,80,faty
168,51,thin
158,60,normal
185,86,normal
185,45,thin
183,54,thin
174,63,normal
160,63,normal
187,51,thin
188,85,normal
174,65,normal
161,69,faty
191,47,thin
172,60,normal
171,83,faty
179,61,normal
196,98,faty
169,99,faty
176,37,thin
176,99,faty
200,97,normal
191,70,normal
180,68,normal
189,72,normal
181,81,normal
162,75,faty
164,51,normal
200,73,thin
161,53,normal
183,79,normal
190,91,normal
164,38,thin
183,90,faty
172,67,normal
190,86,normal
173,53,thin
157,53,normal
183,60,thin
152,80,faty
150,53,normal
196,89,normal
168,41,thin
150,86,faty
173,70,normal
160,61,normal
153,98,faty
180,70,normal
174,91,faty
197,81,normal
165,37,thin
186,58,thin
168,77,faty
177,100,faty
152,60,faty
186,75,normal
180,91,faty
187,54,thin
197,100,faty
183,78,normal
175,67,normal
185,75,normal
184,50,thin
155,54,normal
176,50,thin
158,80,faty
153,75,faty
194,87,normal
177,91,faty
169,49,thin
167,54,normal
164,62,normal
164,72,faty
160,96,faty
150,86,faty
178,88,faty
198,66,thin
198,96,normal
182,100,faty
192,75,normal
169,86,faty
156,42,thin
162,100,faty
175,39,thin
200,88,normal
158,95,faty
174,62,normal
160,53,normal
171,92,faty
197,68,thin
161,56,normal
192,58,thin
175,39,thin
196,81,normal
193,93,normal
150,84,faty
176,42,thin
156,70,faty
154,52,normal
190,66,thin
199,88,normal
181,42,thin
163,36,thin
200,97,normal
184,50,thin
175,50,thin
183,62,normal
174,93,faty
158,55,normal
180,74,normal
163,48,thin
169,90,faty
166,66,normal
155,99,faty
178,72,normal
199,85,normal
168,45,thin
184,57,thin
193,81,normal
187,62,thin
193,86,normal
150,71,faty
152,66,faty
168,36,thin
171,84,faty
199,70,thin
177,83,faty
182,98,faty
171,78,faty
167,92,faty
179,78,normal
168,78,faty
164,67,normal
177,79,normal
179,82,faty
177,72,normal
172,43,thin
187,89,normal
162,48,thin
189,98,faty
167,97,faty
189,40,thin
177,44,thin
185,73,normal
152,62,faty
181,81,normal
199,98,normal
155,50,normal
181,42,thin
168,88,faty
176,75,normal
182,79,normal
198,35,thin
176,100,faty
185,90,faty
168,50,thin
160,87,faty
163,37,thin
179,88,faty
199,68,thin
159,89,faty
162,76,faty
188,98,faty
192,84,normal
200,35,thin
193,75,normal
162,99,faty
174,66,normal
189,68,normal
155,67,faty
188,99,faty
184,53,thin
162,73,faty
167,44,thin
155,79,faty
193,41,thin
192,35,thin
161,63,normal
197,97,normal
159,44,thin
155,85,faty
191,86,normal
160,76,faty
183,95,faty
182,91,faty
185,58,thin
195,43,thin
189,58,thin
158,64,faty
153,56,normal
172,36,thin
198,50,thin
175,41,thin
185,86,normal
191,78,normal
150,70,faty
199,75,normal
151,40,thin
156,97,faty
160,71,faty
175,78,normal
190,53,thin
191,44,thin
173,50,thin
200,84,normal
195,43,thin
190,42,thin
176,61,normal
184,55,thin
176,63,normal
166,62,normal
167,37,thin
195,38,thin
151,37,thin
152,89,faty
183,40,thin
165,53,normal
155,58,normal
191,71,normal
154,35,thin
194,85,normal
175,50,thin
188,86,normal
172,55,normal
179,82,faty
199,49,thin
191,86,normal
198,73,normal
159,44,thin
153,88,faty
166,49,thin
151,64,faty
